Home,Work/Study,Leisure,Errands,Reference_Total
0.0,0.0,0.0,0.0,288.1606192588806
0.0,0.0,0.0,0.0,295.12669944763184
0.0,0.0,0.0,0.0,295.12669944763184
0.0,0.0,0.0,0.0,295.12669944763184
0.0,0.0,0.0,0.0,295.12669944763184
0.0,0.0,0.0,0.0,295.12669944763184
0.0,0.0,0.0,0.0,284.1759786605835
0.0,0.0,0.0,0.0,284.1759786605835
0.0,0.0,0.0,0.0,313.1193413734436
0.0,0.0,0.0,0.0,313.1193413734436
0.0,0.0,0.0,0.0,313.1193413734436
0.0,0.0,0.0,0.0,331.0552444458008
0.0,0.0,0.0,0.0,331.0552444458008
0.0,0.0,0.0,0.0,324.3148031234741
0.0,0.0,0.0,0.0,327.1215023994446
0.0,0.0,0.0,0.0,349.11526441574097
0.0,0.0,0.0,0.0,338.1610016822815
0.0,0.0,0.0,0.0,334.2351965904236
0.0,0.0,0.0,0.0,334.2351965904236
0.0,0.0,0.0,0.0,348.1981725692749
0.0,0.0,0.0,0.0,344.3344044685364
0.0,0.0,0.0,0.0,344.44229459762573
0.0,0.0,0.0,0.0,351.4694924354553
0.0,0.0,0.0,0.0,358.3951225280762
0.0,0.0,0.0,0.0,372.3951225280762
0.0,0.0,0.0,0.0,383.3501377105713
0.0,0.0,0.0,0.0,390.33107566833496
0.0,0.0,0.0,0.0,386.29890298843384
0.0,0.0,0.0,0.0,397.25210905075073
0.0,0.0,0.0,0.0,397.25210905075073
0.0,0.0,0.0,0.0,414.79503440856934
0.0,0.0,0.0,0.0,421.7910747528076
0.0,0.0,0.0,0.0,399.9779624938965
0.0,0.0,0.0,0.0,399.9779624938965
0.0,0.0,0.0,0.0,389.0410451889038
0.0,0.0,0.0,0.0,389.0379333496094
0.0,0.0,0.0,0.0,396.02811002731323
0.0,0.0,0.0,0.0,396.02811002731323
0.0,0.0,0.0,0.0,402.99553537368774
0.0,0.0,0.0,0.0,403.01818895339966
0.0,0.0,0.0,0.0,420.9177484512329
0.0,0.0,0.0,0.0,436.0243339538574
0.0,0.0,0.0,0.0,442.9384117126465
0.0,0.0,0.0,0.0,435.96151638031006
0.0,0.0,0.0,0.0,457.29701805114746
0.0,0.0,0.0,0.0,475.2106509208679
0.0,0.0,0.0,0.0,468.23068714141846
0.0,0.0,0.0,0.0,468.23068714141846
0.0,0.0,0.0,0.0,461.23068714141846
0.0,0.0,0.0,0.0,461.23068714141846
0.0,0.0,0.0,0.0,461.23068714141846
0.0,0.0,0.0,0.0,457.2767753601074
0.0,0.0,0.0,0.0,457.2767753601074
0.0,0.0,0.0,0.0,446.74970531463623
0.0,0.0,0.0,0.0,453.71276807785034
0.0,0.0,0.0,0.0,453.71276807785034
0.0,0.0,0.0,0.0,453.71276807785034
0.0,0.0,0.0,0.0,460.6861367225647
0.0,0.0,0.0,0.0,460.6861367225647
0.0,0.0,0.0,0.0,460.6861367225647
0.0,0.0,0.0,0.0,485.92125368118286
0.0,0.0,0.0,0.0,485.92125368118286
0.0,0.0,0.0,0.0,496.5723328590393
0.0,0.0,0.0,0.0,496.5723328590393
0.0,0.0,0.0,0.0,496.5723328590393
0.0,0.0,0.0,0.0,478.6463088989258
0.0,0.0,0.0,0.0,489.55029010772705
0.0,0.0,0.0,0.0,500.51501846313477
